Id,dept_Id,SubDept_Id,Vehicle_Id,Vehicle_Profile_Id,Description,Vehicle_Price_Id,Vehicle_Showroom_Price,Vehicle_Showroom_Delta,Vehicle_Showroom_Payment_Date,Average,Increment,Target_Simulation_Id
477,477,1,0,0,Engine_Base,34,35,12340.0123,3/20/2023,1310.536055,0,1068
477,477,1,0,0,Engine_Base,28,29,12340.0123,3/20/2023,1172.187584,0,1068
477,477,1,0,0,Suzuki Swift,40,41,0.01,3/20/2023,149.0830898,0,1068
477,477,1,0,0,Suzuki Swift,54,55,134560.01,3/20/2023,-176.7900167,0,1068
477,477,1,0,0,Engine_Base,55,56,134560.01,3/20/2023,1469.255458,0,1068
477,477,1,0,0,Suzuki Swift,50,51,134560.01,3/20/2023,-30.99118156,0,1068
477,477,1,0,0,Suzuki Swift,48,49,0.01,3/20/2023,-105.9910383,0,1068
477,477,1,0,0,Suzuki Swift,37,38,0.01,3/20/2023,-101.049184,0,1068
477,477,1,0,0,Suzuki Swift,47,48,0.01,3/20/2023,-117.1445735,0,1068
477,477,1,0,0,Engine_Base,52,53,134560.01,3/20/2023,1237.442791,0,1068
477,477,1,0,0,Engine_Base,33,34,12340.0123,3/20/2023,1209.42542,0,1068
477,477,1,0,0,Suzuki Swift,30,31,12340.0123,3/20/2023,74.05668842,0,1068
477,477,1,0,0,Suzuki Swift,44,45,0.01,3/20/2023,-84.68001647,0,1068
477,477,1,0,0,Suzuki Swift,36,37,0.01,3/20/2023,-86.64654817,0,1068
477,477,1,0,0,Engine_Base,36,37,0.01,3/20/2023,1395.416371,0,1068
477,477,1,0,0,Engine_Base,37,38,0.01,3/20/2023,1382.561818,0,1068
481,481,1,0,11,Engine_Base,84,853456.765,12678.01,1/20/2025,-41396.34739,0,1068
481,481,1,1,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,-1726182.449,1560321.916,1068
481,481,1,1,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,-459333.0845,110483.1696,1068
481,481,1,1,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,-1393138.155,1145511.633,1068
481,481,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,-682372.38,274823.606,1068
481,481,1,0,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,403170.4587,-47165.34168,1068
481,481,1,0,10,Suzuki Swift,83,8400.123,1450.01,12/20/2024,-474.6632433,0,1068
481,481,1,0,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,6747912.165,-13212504.42,1068
481,481,1,0,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,5968975.619,-10584227.37,1068
481,481,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/22/2024,-1036281.015,608649.0117,1068
481,481,1,0,10,Engine_Base,83,8400.123,1450.01,12/20/2024,-38478.98057,0,1068
481,481,1,0,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,156638.5946,-7498.450577,1068
481,481,1,0,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,6351216.871,-12327826.4,1068
481,481,1,0,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,445513.4193,-58963.14979,1068
481,481,1,0,9,Suzuki Swift,82,83345.1234,1450.01,11/20/2024,-137.414141,0,1068
481,481,1,0,9,Engine_Base,82,83345.1234,1450.01,11/20/2024,-40419.26229,0,1068
481,481,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/22/2024,-1286798.063,938496.4593,1068
481,481,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,-725909.271,284131.6629,1068
481,481,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,-1172311.79,762566.2722,1068
481,481,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,-3403080.21,6605439.959,1068
481,481,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,-206285.9695,24132.66338,1068
481,481,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,-83929.38114,4017.772153,1068
481,481,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,-3369580.134,5974961.91,1068
481,481,1,0,8,Suzuki Swift,81,82123,1450.01,10/21/2024,-345.5822387,0,1068
481,481,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,-251499.2962,33285.60852,1068
481,481,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/21/2024,-382639.7761,82966.63873,1068
481,481,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,-3452632.932,6760302.605,1068
481,481,1,1,8,Grand Vitara,10,6789900.995,1289.0001,10/21/2024,-2833080.375,4548213.91,1068
481,481,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,-1340788.889,997498.2124,1068
481,481,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/22/2024,-803579.3464,380154.7922,1068
481,481,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,-1056765.05,595156.0568,1068
481,481,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,-1721352.85,1579115.307,1068
481,481,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/22/2024,-1862315.101,2041781.74,1068
481,481,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,-2628322.372,3763731.942,1068
481,481,1,1,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,-2334144.135,2937719.179,1068
481,481,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,-558193.5477,169758.3124,1068
481,481,1,0,8,Grand Vitara,9,789.6797,1289.0001,10/21/2024,701487.8708,-152101.554,1068
481,481,1,0,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,2342228.795,-1925904.024,1068
481,481,1,0,8,Engine_Base,81,82123,1450.01,10/21/2024,-39108.6055,0,1068
481,481,1,0,1,Suzuki Swift,74,75456.6543,3456.01,3/20/2024,435.9586409,0,1068
481,481,1,0,2,Grand Vitara,9,789.6797,1289.0001,4/22/2024,2280672.931,-1663356.181,1068
481,481,1,0,2,Suzuki Swift,75,764567.1234,3456.01,4/22/2024,-35.26713408,0,1068
481,481,1,0,2,Engine_Base,75,764567.1234,3456.01,4/22/2024,-41110.69002,0,1068
481,481,1,0,6,Engine_Base,79,809876.456,1450.01,8/20/2024,-40427.31236,0,1068
481,481,1,0,1,Engine_Base,74,75456.6543,3456.01,3/20/2024,-38416.63712,0,1068
481,481,1,0,0,Engine_Base,73,74567.34567,3456.01,2/20/2024,-40985.15477,0,1068
481,481,1,0,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,1147246.044,-462050.2703,1068
481,481,1,0,3,Engine_Base,76,77345.665,3456.01,5/20/2024,-39175.04938,0,1068
481,481,1,0,0,Suzuki Swift,73,74567.34567,3456.01,2/20/2024,118.6855612,0,1068
481,481,1,0,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,2733545.779,-2470892.575,1068
481,481,1,0,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,727390.0945,-174958.9108,1068
481,481,1,0,5,Suzuki Swift,78,79234.678,1450.01,7/22/2024,-510.5555746,0,1068
481,481,1,0,8,Grand Vitara,10,6789900.995,1289.0001,10/21/2024,5193844.56,-8338173.665,1068
481,481,1,0,2,Grand Vitara,10,6789900.995,1289.0001,4/22/2024,1836665.851,-1078746.84,1068
481,481,1,0,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,4045416.672,-5091501.4,1068
481,481,1,0,3,Suzuki Swift,76,77345.665,3456.01,5/20/2024,-46.78175398,0,1068
481,481,1,0,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,1964504.612,-1277872.268,1068
481,481,1,0,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,1258108.025,-492442.1199,1068
481,481,1,0,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,4721646.203,-6761351.228,1068
481,481,1,0,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,2246830.56,-1671560.202,1068
481,481,1,0,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,1002766.051,-304962.1359,1068
481,481,1,0,7,Suzuki Swift,80,815678.435,1450.01,9/20/2024,-234.8171627,0,1068
481,481,1,0,7,Engine_Base,80,815678.435,1450.01,9/20/2024,-40472.1143,0,1068
481,481,1,0,6,Suzuki Swift,79,809876.456,1450.01,8/20/2024,249.0950381,0,1068
481,481,1,0,5,Grand Vitara,10,6789900.995,1289.0001,7/22/2024,3421448.556,-3751164.954,1068
481,481,1,0,5,Engine_Base,78,79234.678,1450.01,7/22/2024,-38992.14261,0,1068
481,481,1,0,5,Grand Vitara,9,789.6797,1289.0001,7/22/2024,1476337.379,-698421.0573,1068
481,481,1,0,4,Engine_Base,77,78234.543,1450.01,6/20/2024,-41371.0323,0,1068
481,481,1,0,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,2925881.75,-2684112.359,1068
481,481,1,0,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,1796243.911,-1011620.741,1068
481,481,1,0,4,Suzuki Swift,77,78234.543,1450.01,6/20/2024,480.9270406,0,1068
485,485,1,1,0,Seltos,40,41,0.01,3/20/2023,14173.61738,0,1071
485,485,1,1,0,Seltos,41,42,0.01,3/20/2023,15265.15872,0,1071
485,485,1,1,0,Seltos,56,57,134560.01,3/20/2023,16324.4288,0,1071
485,485,1,1,0,Seltos,31,32,12340.0123,3/20/2023,10564.96564,0,1071
485,485,1,1,0,Seltos,43,44,0.01,3/20/2023,15149.45424,0,1071
485,485,1,2,0,Seltos,44,45,0.01,3/20/2023,-15028.48245,0,1071
485,485,1,1,0,Seltos,47,48,0.01,3/20/2023,14216.78978,0,1071
485,485,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,-1628654.025,151336.1931,1071
485,485,1,2,0,Seltos,36,37,0.01,3/20/2023,-14757.08754,0,1071
485,485,1,1,0,Seltos,33,34,12340.0123,3/20/2023,11583.92296,0,1071
485,485,1,2,0,Seltos,38,39,0.01,3/20/2023,-10856.14819,0,1071
485,485,1,1,0,Seltos,45,46,0.01,3/20/2023,14444.1487,0,1071
485,485,1,1,0,Seltos,55,56,134560.01,3/20/2023,16724.26043,0,1071
485,485,1,1,0,Seltos,35,36,0.01,3/20/2023,10374.53885,0,1071
485,485,1,1,0,Seltos,51,52,134560.01,3/20/2023,18982.29055,0,1071
485,485,1,1,0,Seltos,54,55,134560.01,3/20/2023,16274.57245,0,1071
485,485,1,1,0,Seltos,32,33,12340.0123,3/20/2023,11148.62064,0,1071
485,485,1,1,0,Seltos,49,50,134560.01,3/20/2023,18262.22622,0,1071
485,485,1,1,0,Seltos,48,49,0.01,3/20/2023,16408.08157,0,1071
485,485,1,1,0,Seltos,46,47,0.01,3/20/2023,13885.42444,0,1071
485,485,1,1,0,Seltos,34,35,12340.0123,3/20/2023,10334.75773,0,1071
485,485,1,1,0,Seltos,53,543456.1234,134560.01,3/20/2023,15587.65282,0,1071
485,485,1,1,0,Seltos,39,40,0.01,3/20/2023,10324.62913,0,1071
485,485,1,1,0,Seltos,38,39,0.01,3/20/2023,10856.14819,0,1071
485,485,1,1,0,Seltos,44,45,0.01,3/20/2023,15028.48245,0,1071
485,485,1,1,0,Seltos,52,53,134560.01,3/20/2023,17376.39203,0,1071
485,485,1,1,0,Seltos,50,51,134560.01,3/20/2023,16504.42675,0,1071
485,485,1,1,0,Seltos,37,38,0.01,3/20/2023,13275.74069,0,1071
485,485,1,1,0,Seltos,42,43,0.01,3/20/2023,12932.27435,0,1071
485,485,1,1,0,Seltos,29,30,12340.0123,3/20/2023,9018.646127,0,1071
485,485,1,1,0,Seltos,36,37,0.01,3/20/2023,14757.08754,0,1071
485,485,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,-2022860.544,233462.4529,1071
485,485,1,2,0,Seltos,47,48,0.01,3/20/2023,-14216.78978,0,1071
485,485,1,2,0,Seltos,37,38,0.01,3/20/2023,-13275.74069,0,1071
485,485,1,2,0,Seltos,40,41,0.01,3/20/2023,-14173.61738,0,1071
485,485,1,2,0,Seltos,41,42,0.01,3/20/2023,-15265.15872,0,1071
485,485,1,2,0,Seltos,54,55,134560.01,3/20/2023,-16274.57245,0,1071
485,485,1,2,0,Seltos,51,52,134560.01,3/20/2023,-18982.29055,0,1071
485,485,1,2,0,Seltos,52,53,134560.01,3/20/2023,-17376.39203,0,1071
485,485,1,2,0,Seltos,43,44,0.01,3/20/2023,-15149.45424,0,1071
485,485,1,2,0,Seltos,48,49,0.01,3/20/2023,-16408.08157,0,1071
485,485,1,2,0,Seltos,34,35,12340.0123,3/20/2023,-10334.75773,0,1071
485,485,1,2,0,Seltos,50,51,134560.01,3/20/2023,-16504.42675,0,1071
485,485,1,2,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,2022860.544,-233462.4529,1071
485,485,1,2,0,Seltos,49,50,134560.01,3/20/2023,-18262.22622,0,1071
485,485,1,2,0,Seltos,32,33,12340.0123,3/20/2023,-11148.62064,0,1071
485,485,1,2,0,Seltos,53,543456.1234,134560.01,3/20/2023,-15587.65282,0,1071
485,485,1,2,0,Seltos,55,56,134560.01,3/20/2023,-16724.26043,0,1071
485,485,1,2,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,45523.252,-151336.1931,1071
485,485,1,2,0,Seltos,35,36,0.01,3/20/2023,-10374.53885,0,1071
485,485,1,2,0,Seltos,56,57,134560.01,3/20/2023,-16324.4288,0,1071
485,485,1,2,0,Seltos,39,40,0.01,3/20/2023,-10324.62913,0,1071
485,485,1,2,0,Seltos,42,43,0.01,3/20/2023,-12932.27435,0,1071
485,485,1,2,0,Seltos,29,30,12340.0123,3/20/2023,-9018.646127,0,1071
485,485,1,2,0,Seltos,33,34,12340.0123,3/20/2023,-11583.92296,0,1071
485,485,1,2,0,Seltos,46,47,0.01,3/20/2023,-13885.42444,0,1071
485,485,1,2,0,Seltos,45,46,0.01,3/20/2023,-14444.1487,0,1071
485,485,1,2,0,Seltos,30,31,12340.0123,3/20/2023,-11077.73033,0,1071
485,485,1,2,0,Seltos,31,32,12340.0123,3/20/2023,-10564.96564,0,1071
489,489,1,1,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,-41705602.35,17974209.79,1071
489,489,1,2,0,Grand Vitara,7,56432.60486,1289.0001,5/19/2023,14851249.3,-3567291.796,1071
489,489,1,2,0,Grand Vitara,6,54670.9942,1289.0001,5/19/2023,8334364.837,-1123459.637,1071
489,489,1,1,2,EXAUST_SYSTEM,66,67456.789,45678.01,7/20/2023,1444322.68,0,1071
489,489,1,1,1,EXAUST_SYSTEM,65,66345.789,45678.01,6/20/2023,1236230.737,0.00029802,1071
489,489,1,1,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,-11248883.91,1307615.638,1071
489,489,1,1,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,-3666126.026,164732.337,1071
489,489,1,1,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,-34183138.39,14321231.84,1071
489,489,1,1,0,EXAUST_SYSTEM,64,65,0.01,5/19/2023,951204.6824,0.00014901,1071
489,489,1,1,0,Grand Vitara,7,56432.60486,1289.0001,5/19/2023,-14851249.3,3567291.796,1071
489,489,1,1,0,Grand Vitara,6,54670.9942,1289.0001,5/19/2023,-8334364.837,1123459.637,1071
489,489,1,2,1,EXAUST_SYSTEM,65,66345.789,45678.01,6/20/2023,-1236230.737,-0.00029802,1071
489,489,1,2,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,34183138.39,-14321231.84,1071
489,489,1,2,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,3666126.026,-164732.337,1071
489,489,1,2,2,EXAUST_SYSTEM,66,67456.789,45678.01,7/20/2023,-1444322.68,0,1071
489,489,1,2,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,11248883.91,-1307615.638,1071
489,489,1,2,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,41705602.35,-17974209.79,1071
494,494,1,2,4,Wagon R,77,78234.543,1450.01,6/20/2024,-4416367.579,0,1071
494,494,1,2,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,172657627,-83138930.8,1071
494,494,1,2,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,316012131,-289899647.2,1071
494,494,1,2,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,197529952.7,-128489434.7,1071
494,494,1,2,5,Grand Vitara,10,6789900.995,1289.0001,7/19/2024,387101251.6,-417909252.6,1071
494,494,1,2,3,Wagon R,76,77345.665,3456.01,5/20/2024,-3943735.436,0,1071
494,494,1,2,2,Grand Vitara,10,6789900.995,1289.0001,4/19/2024,168161333.1,-95945882.8,1071
494,494,1,2,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,225917685.2,-168074548.2,1071
494,494,1,2,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,106307923,-42815232.28,1071
494,494,1,2,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,217039300.1,-178461164.2,1071
494,494,1,2,2,Wagon R,75,764567.1234,3456.01,4/19/2024,-3878040.025,0.00119209,1071
494,494,1,2,1,Wagon R,74,75456.6543,3456.01,3/20/2024,-3519425.555,0.00119209,1071
494,494,1,2,2,Grand Vitara,9,789.6797,1289.0001,4/19/2024,217445113.6,-160425508,1071
494,494,1,2,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,154324506.8,-60404896.74,1071
494,494,1,2,5,Wagon R,78,79234.678,1450.01,7/19/2024,-4538789.946,0.00119209,1071
494,494,1,2,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,130268053.1,-39617240.43,1071
494,494,1,2,6,Wagon R,79,809876.456,1450.01,8/20/2024,-4928419.063,0.00238419,1071
494,494,1,2,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,24232179.72,-1160013.676,1071
494,494,1,2,10,Wagon R,83,8400.123,1450.01,12/20/2024,-6026175.733,0,1071
494,494,1,2,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,1100393322,-2154585171,1071
494,494,1,2,11,Wagon R,84,853456.765,12678.01,1/20/2025,-6611702.315,0,1071
494,494,1,2,9,Wagon R,82,83345.1234,1450.01,11/20/2024,-5845837.793,0,1071
494,494,1,2,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,65745680.97,-7691335.678,1071
494,494,1,2,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,982540918.8,-1907129622,1071
494,494,1,2,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,64216287.26,-8498942.852,1071
494,494,1,2,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,613383009.6,-878358471.4,1071
494,494,1,2,7,Wagon R,80,815678.435,1450.01,9/20/2024,-5288185.32,0,1071
494,494,1,2,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,60479884.39,-14547199.01,1071
494,494,1,2,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,102350926.4,-23057091.24,1071
494,494,1,2,8,Grand Vitara,10,6789900.995,1289.0001,10/18/2024,721768195.5,-1146611190,1071
494,494,1,2,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,860367918,-1525610113,1071
494,494,1,2,8,Wagon R,81,82123,1450.01,10/18/2024,-5540710.469,-0.00357628,1071
494,494,1,2,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,227284553.3,-205445879.7,1071
494,494,1,2,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,496226810.8,-624543702.6,1071
494,494,1,2,0,Wagon R,73,74567.34567,3456.01,2/20/2024,-3397900.73,-0.00059605,1071
494,494,1,1,11,Wagon R,84,853456.765,12678.01,1/20/2025,6611702.315,0,1071
494,494,1,1,3,Wagon R,76,77345.665,3456.01,5/20/2024,3943735.436,0,1071
494,494,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,-197529952.7,128489434.7,1071
494,494,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,-194004718.7,109260880.9,1071
494,494,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,-316012131,289899647.2,1071
494,494,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/19/2024,-217445113.6,160425508,1071
494,494,1,1,4,Wagon R,77,78234.543,1450.01,6/20/2024,4416367.579,0,1071
494,494,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/19/2024,-168161333.1,95945882.8,1071
494,494,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,-106307923,42815232.28,1071
494,494,1,1,2,Wagon R,75,764567.1234,3456.01,4/19/2024,3878040.025,-0.00119209,1071
494,494,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,-172657627,83138930.8,1071
494,494,1,1,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,-227284553.3,205445879.7,1071
494,494,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,-65745680.97,7691335.678,1071
494,494,1,1,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,-60479884.39,14547199.01,1071
494,494,1,1,0,Wagon R,73,74567.34567,3456.01,2/20/2024,3397900.73,0.00059605,1071
494,494,1,1,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,-217039300.1,178461164.2,1071
494,494,1,1,1,Wagon R,74,75456.6543,3456.01,3/20/2024,3519425.555,-0.00119209,1071
494,494,1,1,5,Wagon R,78,79234.678,1450.01,7/19/2024,4538789.946,-0.00119209,1071
494,494,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,-225917685.2,168074548.2,1071
494,494,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/19/2024,-387101251.6,417909252.6,1071
494,494,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,-64216287.26,8498942.852,1071
494,494,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,-24232179.72,1160013.676,1071
494,494,1,1,9,Wagon R,82,83345.1234,1450.01,11/20/2024,5845837.793,0,1071
494,494,1,1,10,Wagon R,83,8400.123,1450.01,12/20/2024,6026175.733,0,1071
494,494,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,-982540918.8,1907129622,1071
494,494,1,1,8,Wagon R,81,82123,1450.01,10/18/2024,5540710.469,0.00357628,1071
494,494,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,-154324506.8,60404896.74,1071
494,494,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,-860367918,1525610113,1071
494,494,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,-102350926.4,23057091.24,1071
494,494,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,-1100393322,2154585171,1071
494,494,1,1,8,Grand Vitara,10,6789900.995,1289.0001,10/18/2024,-721768195.5,1146611190,1071
494,494,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,-130268053.1,39617240.43,1071
494,494,1,1,6,Wagon R,79,809876.456,1450.01,8/20/2024,4928419.063,-0.00238419,1071
494,494,1,1,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,-496226810.8,624543702.6,1071
494,494,1,1,7,Wagon R,80,815678.435,1450.01,9/20/2024,5288185.32,0,1071
494,494,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,-613383009.6,878358471.4,1071
502,502,1,2,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,23832.95911,-2019.188832,1071
502,502,1,2,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,12893.24018,-590.9474567,1071
502,502,1,1,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,-3580.495015,164.1077688,1071
502,502,1,1,0,Baleno,6,72567.98,5678.01,2/20/2023,4049.96495,0,1071
502,502,1,1,0,Baleno,5,6234.546,5678.01,2/20/2023,3211.09234,0,1071
502,502,1,1,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,-6618.49,6543513.81,1071
502,502,1,1,0,Baleno,3,41234.98765,5678.01,2/20/2023,3517.895594,0,1071
506,506,1,1,0,Creta,38,39,0.01,3/20/2023,-10856.14819,0,1071
506,506,1,1,0,Creta,44,45,0.01,3/20/2023,-15028.48245,0,1071
506,506,1,1,0,Creta,47,48,0.01,3/20/2023,-14216.78978,0,1071
506,506,1,1,0,Creta,49,50,134560.01,3/20/2023,-18262.22622,0,1071
506,506,1,1,0,Creta,50,51,134560.01,3/20/2023,-16504.42675,0,1071
506,506,1,1,0,Creta,51,52,134560.01,3/20/2023,-18982.29055,0,1071
506,506,1,1,0,Creta,53,543456.1234,134560.01,3/20/2023,-15587.65282,0,1071
506,506,1,1,0,Creta,52,53,134560.01,3/20/2023,-17376.39203,0,1071
506,506,1,1,0,Creta,42,43,0.01,3/20/2023,-12932.27435,0,1071
506,506,1,1,0,Creta,48,49,0.01,3/20/2023,-16408.08157,0,1071
506,506,1,2,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,-26376.62,67495.92721,1071
506,506,1,2,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,-902191.9941,104124.099,1071
506,506,1,1,0,Creta,43,44,0.01,3/20/2023,-15149.45424,0,1071
506,506,1,1,0,Creta,46,47,0.01,3/20/2023,-13885.42444,0,1071
506,506,1,1,0,Creta,41,42,0.01,3/20/2023,-15265.15872,0,1071
506,506,1,1,0,Creta,33,34,12340.0123,3/20/2023,-11583.92296,0,1071
506,506,1,1,0,Grand Vitara,5,2953456.992,10.01,3/20/2023,45523.252,-151336.1931,1071
506,506,1,1,0,Creta,30,31,12340.0123,3/20/2023,-11077.73033,0,1071
506,506,1,1,0,Creta,34,35,12340.0123,3/20/2023,-10334.75773,0,1071
506,506,1,1,0,Creta,31,32,12340.0123,3/20/2023,-10564.96564,0,1071
506,506,1,1,0,Creta,36,37,0.01,3/20/2023,-14757.08754,0,1071
506,506,1,1,0,Creta,29,30,12340.0123,3/20/2023,-9018.646127,0,1071
506,506,1,1,0,Creta,55,56,134560.01,3/20/2023,-16724.26043,0,1071
506,506,1,1,0,Creta,35,36,0.01,3/20/2023,-10374.53885,0,1071
506,506,1,1,0,Creta,40,41,0.01,3/20/2023,-14173.61738,0,1071
506,506,1,1,0,Creta,32,33,12340.0123,3/20/2023,-11148.62064,0,1071
506,506,1,1,0,Grand Vitara,6,54670.9942,1289.0001,3/20/2023,2022860.544,-233462.4529,1071
506,506,1,1,0,Creta,56,57,134560.01,3/20/2023,-16324.4288,0,1071
506,506,1,1,0,Creta,54,55,134560.01,3/20/2023,-16274.57245,0,1071
506,506,1,1,0,Creta,39,40,0.01,3/20/2023,-10324.62913,0,1071
506,506,1,1,0,Creta,37,38,0.01,3/20/2023,-13275.74069,0,1071
510,510,1,2,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,-1110947.28,49918.14494,1071
510,510,1,2,0,Grand Vitara,6,54670.9942,1289.0001,5/19/2023,-2564419.95,345680.1176,1071
510,510,1,2,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,-12449433.54,5365435.779,1071
510,510,1,2,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,-3357875.795,390332.9372,1071
510,510,1,2,0,Grand Vitara,7,56432.60486,1289.0001,5/19/2023,-4569615.169,1097628.474,1071
510,510,1,1,0,Baleno,64,65,0.01,5/19/2023,-951204.6824,-0.00014901,1071
510,510,1,1,2,Grand Vitara,7,56432.60486,1289.0001,7/20/2023,41705602.35,-17974209.79,1071
510,510,1,1,2,Baleno,66,67456.789,45678.01,7/20/2023,-1444322.68,0,1071
510,510,1,1,2,Grand Vitara,8,3894560.999,1289.0001,7/20/2023,11248883.91,-1307615.638,1071
510,510,1,1,0,Grand Vitara,6,54670.9942,1289.0001,5/19/2023,8334364.837,-1123459.637,1071
